Block: 146
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
107974 146 2020-11-09T06:09:33.650Z a305ca5ec12895a1758642694d8551dcee21912cdc89e274c258438d30baa018 9ba387554da46be0748fd8df8486e358f253b6552abaf7b48d9f940a44298e15 c0d2e4430ce597080ac802f5820ecb18141d25b99fa59cdc137597887cb274fd AME 4 028f75c424e83d894a9fc4627568ab81e3d17bebafdebf62d57fa5ed9a2f29a99f 027801c5b474bc1f645a5781e55a03ee64d14be8e8ae5eec477ab9255969e7adf1 MEQCIGxrskIGu6VCHAIGcXuX/wJWegCXFQr+Li4N/44DKk20AiAN307+BnUBDhPC6rAKapFhbwmW75xYw/e7rL3nh/c/xg== eyJhdXRoZW50aWNhdG9yRGF0YSI6InFIbm03VW1OVnh2dkhhM2h2a1JOL0ZwNHkxcGVBTDJWZzQwZE5ubjdhL01GQUFBQmFnPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lJd1NqbGhja1ZzVm1acFRsaFBOM3B1TWxaa1gyeHpjWEZMUmxsQmNHeEtSVEV0VVZaVk1XNXVVazFaSWl3aWJXVnpjMkZuWlNJNklqbGlZVE00TnpVMU5HUmhORFppWlRBM05EaG1aRGhrWmpnME9EWmxNelU0WmpJMU0ySTJOVFV5WVdKaFpqZGlORGhrT1dZNU5EQmhORFF5T1RobE1UVWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= 3IBaX4ougzabnnr8hcKrZuZgEb4Ii4eKMfwk4nxM5b7mvmys26gh0LaivRyp7sOAghZCyVMUHKEEUwi6S166bg== piwQTWwyUYPXLZoxrGpXe4wwTPxKt1NAzRKDTReF5BMhvfLwIHdp5qkXuBQWaG9S9tOGud3FhQroFtH5R30Kig== TmYKPM+woIt5zwMDv6nePLEZTcA2Q6m23SqH0BdqD0+LWUG/ytZFuCsOOgJ9gQs6XptVpIF0ZrwnOtVfq8WOSg==
107975 146 2020-11-09T06:10:27.869Z 8961a065b39086543540e0fb68bc4bbf852ec2c28f5fd483268ecac1f60021cd 8961a065b39086543540e0fb68bc4bbf852ec2c28f5fd483268ecac1f60021cd 8961a065b39086543540e0fb68bc4bbf852ec2c28f5fd483268ecac1f60021cd HBT 145 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 0325acc372cb505b4bab196448c95a347ec84c6d0bf5d9e9217933b26186361a28 k8dqxK3F36/E9kc5flrmcY9t8Aose9uRjgnB6yHstRjNo07ntXoF9Bz5WePvlJE1VhDwj5AijJpnrrsgMoblAA== 8961a065b39086543540e0fb68bc4bbf852ec2c28f5fd483268ecac1f60021cd 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 39y+G7yak40WPxvQsJEq8izJ7aPieCdbP4kKorXy1O+O0P/eoAwDLTdEoRZOExPhRVNGPYb2KSMvTrnIVzyw5w== ucLJ9AWZ9DghrIR99gE/zq1ay5/1kwOzxrJYpmlxW5839lonkIRCJEwZukv6Xxl4S52E6bi6RoeF5OZfvqULnw==
107976 146 2020-11-09T06:11:55.543Z a305ca5ec12895a1758642694d8551dcee21912cdc89e274c258438d30baa018 77420bac9786057ae3c384484d5e9425676bb6d9b4440e57e431f441d4f79ce9 890b4b08a3fe7f68f4d99d1bb73af488c280d8de8230a4b65c32294559018737 AME 5 028f75c424e83d894a9fc4627568ab81e3d17bebafdebf62d57fa5ed9a2f29a99f 02b04f344a0e9f5382b1b79c20c78458da177c0c3f12016adac16435fed2bda648 MEUCIGZ7pnQc6sCfrHmA264UcozWI09oW8WPns8zSAvO1uGhAiEAkn88XEyM7pVcFLBGFtT6/lMMq/QFltVtQf0oPGHnV5M= eyJhdXRoZW50aWNhdG9yRGF0YSI6InFIbm03VW1OVnh2dkhhM2h2a1JOL0ZwNHkxcGVBTDJWZzQwZE5ubjdhL01GQUFBQmJnPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lKbll6Uk5TR0pqWlVKeVdWOVROV1l4WVVOaFkyOUNkRFZQWW5wQ1VIVk5kVWwwTjFweFNWWTRjMlZOSWl3aWJXVnpjMkZuWlNJNklqYzNOREl3WW1Gak9UYzROakExTjJGbE0yTXpPRFEwT0RSa05XVTVOREkxTmpjMlltSTJaRGxpTkRRME1HVTFOMlUwTXpGbU5EUXhaRFJtTnpsalpUa2lmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= QLXTJomGdTco3pgoaZ+vj52IUBe9/G8MTPr++9LHdvz3BTJsKBaiqY+a/LKArQH9zehK9eVRZC/WtNnXATBFtA== tpaSW1te/frSYVoSb13U2UDwsF7Iqg2tzflH10r2pehHJLekydo3U5JXzdp2steepV1NKd3fytzNbuQQgwHlEQ== YD9NgxEyQgFru6I13hulTuegUjaSCGxqnXvgyEOtJNCMALwbzE6Iq+IrGLYH39D7UYJnCXFVAkypCA8jycAOCw==
107977 146 2020-11-09T06:15:55.538Z a305ca5ec12895a1758642694d8551dcee21912cdc89e274c258438d30baa018 4bde53b30c60b51924bd52f929a36ff5b991e7aeef961307cae11e3aee7f0cc4 b3ada9055fb8bf9f7f5f830c28faf71dd9512a1937c7d7e9e232c797181ceba0 INV 6 000000000000000000000000000000000000000000000000000000000000000000 0364c092b2725dabd256fabf62395ed58e04d211933e6b437b0ec00177a12811fe MEYCIQC4je0xQoFQVRCdJx7cRJNwQE1/nOPaCB7Rwz7/1G3XaAIhAMp5y99YkrJas9bvK4SHHfd81A3KX2absYKlzV+17IQU eyJhdXRoZW50aWNhdG9yRGF0YSI6InFIbm03VW1OVnh2dkhhM2h2a1JOL0ZwNHkxcGVBTDJWZzQwZE5ubjdhL01GQUFBQmNnPT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lKamRGWjJSMjFmT1RWTE16bEJhSE14ZFRkWVozbGFPVm81ZEVSemNEbGFXVEZsUzE4dGNucHVORWR2SWl3aWJXVnpjMkZuWlNJNklqUmlaR1UxTTJJek1HTTJNR0kxTVRreU5HSmtOVEptT1RJNVlUTTJabVkxWWprNU1XVTNZV1ZsWmprMk1UTXdOMk5oWlRFeFpUTmhaV1UzWmpCall6UWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2V9In0= FEl7WnQvFRP0JJ+FPLvZwCLVVr/9/4NL/JMapRmfDHNq5OOpHK7NiLWRBPqHe1bikxB7ihtjLobj7CNz0BCjSA== ecfHB8TbbRDm5D8gI7pOSAAAtIyX/A1rAz+WQxzfpngjS/huwKozQ+ak3oxNJ5H35M3Ryl37BhzVgvfFy/2PTA== h7/RnkKgvawRqdABZCcS17/SUSWdrUTEbGb+/rdBTFrT3GBkhy1Fij5uTRWvCSBGPXqWYjJ4DmGpYiEiQYxdHw==
107978 146 2020-11-09T06:20:41.796Z d94094f8ea331ea618b25423bcd3a3f5a989a343538fd8f7fad03b5e6c9280d3 d94094f8ea331ea618b25423bcd3a3f5a989a343538fd8f7fad03b5e6c9280d3 6412336ef752c6c1effe1cc09651297423192905ba063d4ee33435ef5f4a126a CRE 1 03283931c27001445ea5e03ce7068582c5aa67918d8dc969395fac919632f89482 02f35a6ac76e35e7bffa79c0207a5d5a5a6a609bead916c05c7c9c89405d1c0fd5 dE/q8uIXAF6zeqBlNYCgcTreJrub4US84A2LgApyaTBUfq/i2xgq+m7LhIVOfpE3L6pmwTt/+0H4D4WlaKAlJA== d94094f8ea331ea618b25423bcd3a3f5a989a343538fd8f7fad03b5e6c9280d3 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5+YryNSW5zWN3ahfOs4zLi9zjmJKzJhLZh42pk43uBJtHRsAnSNM+rGNSucvWuu5RJIHQOnB4kWC4YrBPqubsA== xswgqs5NRADHdIcDSlpETCKAy+oWfCu1dL9T/rhkVGIfLgIJM0OoB9qyL1lc29HQW/sdvRUj8j891ur4Xn8RjQ==
107979 146 2020-11-09T06:26:19.962Z f3e06426e67928d7fff650dd8c554df7f870bf343124a0c0af73878977008b77 f3e06426e67928d7fff650dd8c554df7f870bf343124a0c0af73878977008b77 7ea51825e7e235736183acf234ad2fefe1027dc7bcb89fb639e0213cbe5832ce CRE 1 02a9e1f64f6ed95294d31a2bb4adafed8a8b0de9720ba865bc02ef195d69b83a54 0346a7971bc522390f95891db09bf9540b9f8dce3148bcb3a6d0cc02bcb62422af mOrlYPGtZf1eYOdwws73l8k4fqF2/fZwUeNaz9UBKvBAHgoNG+GiC/7626PLkgu2K/ckqk4o1yjkwdPh3RDx7A== f3e06426e67928d7fff650dd8c554df7f870bf343124a0c0af73878977008b77 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 NXf7SL3y9qG5Hh5K3YILD4sZivepV3UtW0+Mku/C0tWc4duVfYJO5bXJGu6ynOUFeJUilx+RDFc99bK21Za4DQ== UneXGcMCWqVL1MxysAHOMO9iKmj9d4IBBMj5He6SYSZP6nO35qOGCJ/9Wq2f+a7bDqtKlNbKiEghYoFZp8Fetg==
107980 146 2020-11-09T06:27:43.618Z f3e06426e67928d7fff650dd8c554df7f870bf343124a0c0af73878977008b77 8fdec1144af54a6105c6ddbe877be3fba0885545161a6f5e7282c9d2d7fd6b0e 6e496fbbe7a992b8a5c3b073c71b6f907de6cdf6eb80e52c7cadb9f4c7481511 AME 2 02a9e1f64f6ed95294d31a2bb4adafed8a8b0de9720ba865bc02ef195d69b83a54 0293fe8e72722feab3c23c0a74de0ec4078e79913b4086b29f7dc84660f1359ca0 HVKzCQvH8tbTBbq9yL+1EVaLsuh1wcqNgsNK9zjtKvIUdoxr8U6xFP7owXn63X6LAL1IarWMR14+gJWhJr47Aw== 8fdec1144af54a6105c6ddbe877be3fba0885545161a6f5e7282c9d2d7fd6b0e j6H2byLTcP24XpKmIFjHukIqtYPVm5d5qF8vw/A7LU61wwvb3PO+RZjvuckv5324hzLOjnqvXeaSBpIEtgMcJQ== bmABoT6RmBJLM/8RC5jm0s2vM59Mt6rWCoB8pgcUym1p+2iG8WKAIHpqSXP1Y7LQAX0C9kNT4wmxxcDHotV9og== ppMdVn/G6jHE0GwkYPavK7YO4qv35H+cDLpNO5wWzNHLv24SioczVEYGvcbcWiEZlMNnZ+HFOanY1GehYvWNHw==
107981 146 2020-11-09T06:36:53.702Z af805d678d832126f1416b7bcdfcc3ddd93f809e73cd251c66331379334d0d35 af805d678d832126f1416b7bcdfcc3ddd93f809e73cd251c66331379334d0d35 703ec55f6a4493aa8e28c722de9d5fa55b8d7b5a6f4ec033928d3995259497e4 CRE 1 022cd1a9d1b996c6d642a29f1a7b7ff35da5cd7f7b0db854281e42053792119d48 03880e42e4bd6db396bb24ec7f4194f71923cd8673992db8cc1065640b819ef85f F83RnENVCJun7j//RJy3rN8dGZWmn/XHGrvYup2ORMvep2tYjC2sCoygPk/DIWPIJ4XR85mSvvvKr8bcogfeKQ== af805d678d832126f1416b7bcdfcc3ddd93f809e73cd251c66331379334d0d35 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 o7jOP3egd4hvMovCkuAVBziKfYKI9Obvk/g5R7N8WppM74r/qYl8UE4JzvMqVB7TfUrLSrgSJ8gW3vILiFR34g== xpO8nfbQMRx5QhpDv2EdUs9QACpB3/E9O3BI6s5dt5vvsgix6pf/Ij7OuYhmR5vHYfJt1LUTXOqXmoHAQJe6ww==
107982 146 2020-11-09T06:38:16.391Z c8201d176382b29e838c79741d04cfb9ae3320ed676517be456af843443d9e22 e2cf4e666d21161d5c81a2cf9f3b294b89f079b708bcb9eb3280d73a20dfa824 44aea03154a210a36156525cfb08e16e65af1859d901cd1fa3812036a1f27041 AME 2 03bc2fe1ee15328e7879a7522be90cb44535b1e9ef986713d9ad203aa86e39ed95 024c72413b920466e53394bc2476bcb12863cb4469758fcfad007cd961a919878f rxRSYwl9yTfWlQewXB5xSOGZxO+rMZ28nAHPci7AmySOW7osk+C4uyQJUKg5x+Bv8+/u81In81UztyhUMbnIVg== e2cf4e666d21161d5c81a2cf9f3b294b89f079b708bcb9eb3280d73a20dfa824 kJ4cHnILCt5JktBBGB7MgJba04qVSfAAObU5sLuZrw+f1ildgVvsZNr0sgncXMqDNcTKVTtjnVvdM9oXQNwb8w== v87A2JQzk59qNkhY5gZO1rtK9xGsfrN6Ir6OHjpzCYTF8rRnLCxmrBDxO5jEJsX5SnQgiDpI8uiyG/kQhJJQog== FquGFp99pxrN6dlGa79XHDzEExNgKS3YEi9oUrKV1AtkF1h2B+dM/iq9hQMaLar/kctyjDSGm/GaJROFiFZnnA==
107983 146 2020-11-09T06:39:08.807Z c8201d176382b29e838c79741d04cfb9ae3320ed676517be456af843443d9e22 865040bd5d34eb7c3d4220d8d50433c82b6ba6d7317e6db54a46609cbeca8d15 91df5b1f007f16f87fa10d5b00757bbb964b6805c25e161952875004de094f82 AME 3 03bc2fe1ee15328e7879a7522be90cb44535b1e9ef986713d9ad203aa86e39ed95 024cf77003e7f45163825d9c173cc6ce9c997a2b6e1ca8c30b5d11acd2696c7bc9 BY8B5Y1x/78EeZ+WGJk2NW7rZx7Om1kK5v+J3Y8qKr56RwjNcTDA2ZROJ2HnDILuWoKmoA51nMXH2I8CRqQA5A== 865040bd5d34eb7c3d4220d8d50433c82b6ba6d7317e6db54a46609cbeca8d15 GPrTmoOXCAHlE+zsdD5pZUxBNel5Z1bsmDP+WFdtSnqY26y3eoO/ssgGApAN0IlfeHm7Y6YD6xVVu5W+u/a5KQ== 2NFXp1U8Oi6FChk6mAng5PhaRl7RyGb3nV6VL7eR1DbwG2a2N37F/o32x/LCM4PsHfxyKdvb0D689kE0s/m52w== ImTBogvwWn+DI0iRFPVcl2fjbQubMrCRCCUxkwxaGvEZz508zL4y06eGlrWH5rO2jQFm0JFtZZoM+KgFjexfDQ==
