Block: 84
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
46785 2020-06-10T00:01:53.78Z f38fbebfd6a7f88487c560d935d2625a0f72f6dc9e4958a5f10dc5c10932930d 702da1d2bd32d8a05c890eea288080e240d411e5f3bed7ffa98220f8f5aea6b4 b400328f8191cde402190881f5ed7c081c44281c45adc55b3cb71c2965860da8 AME 3 030390d53fbee12fb3cae66ec2c45aa335c291e1a99bf09a09e4cb17355f872dbd 037a34a5b0c8ad719c6fca926a2e6c466813683a0357eafa22abc5362e8dd6f38d gl/m/Znxc23Z0EY3iWx33sokofJ+BzxxdNpLZ7cSXWbZp76TyU+n6vDQQ+irR24I22bTl2B1RcU6qUrfLaM0VQ== zQIGWWB3f0rxcBcoVKM60PMPUBrweD+KnD6UO9bIjBKX0Thmu1qN3sGFcPfPjPG5bEEYuZSlM1J/Oexqwy3HHA== /dwd2eoHKTHsB3cFanF94teK1wYaPhok8pcApyuLE1+ZR38E7G/6QqysPj6X3L9SHhCqrAmPDZ2aJpHxDMfclg== 3DwQjpOOUa/HzyE0l2kEUfo9/Or+e0LWSl4aGRdhdqiiOW8fjc3oS2wEyEnxgOgt1rY24c5XVAvp1BuOZA0Z8Q== 84
46786 2020-06-10T00:30:50.188Z 5e77e1958c471cf8796d6272d0ee5a7216ed01923d9312f4e117fc752b4a89c0 f34033a556dda5151229c0515b72b0105f2dae7de17c338914069dc3000f8ffe 71f456acd7e056520db61d9fcbf8f219fc3b3b3d47a9979576af710ccc623406 AME 2 03694f3334b4bcb0d2f6e8278ece5b844c3604918a4167893df8cf5fad7e31b951 025fb4f829721ebcd6e227b6ced28c5ccb017d5ddc607bebc4c281f67ba758eafb QZNpZ9tbE0VyUQFy6T/5b3XqVG/YiqUXOnhRM1i4teYNaKvGNa/W+S6Aa4hrt5rx3WAlWMmpdmTErYcZeJI+Yw== qB5V89ETEItXlqWymsQibhTtqjF2v2CiFjig5zq0Uk2sEpU6qMgCoIMiXXgVtA6piXIiCQVJj0w8r1KBLdUu1Q== nmhaouWyrbUJd4t0CBdZ40VP10Pes6LExnEBl4P48vq5rcRvuI7vEoc75QntrYky1bl0bej/w6ExGEI24SPAtQ== U5FaVKMINYFODpQvJMeYf06n+N7e9h8pLq1xZPPq6630dSdm28VCcFuQVClnnIKlzAc8Y+MT5tcegw4p6m4wXw== 84
46787 2020-06-10T00:52:15.526Z 53804ea8cc86327b615ed131efe34cc18c3cac4fa255f5dcf3272e6c667d6d65 53804ea8cc86327b615ed131efe34cc18c3cac4fa255f5dcf3272e6c667d6d65 6644d2f1307ab967350406d45a1c7676b21d324968bfbbe289728ab2b037b9c2 CRE 1 02096caf6ac54f2c96694494ab84408675c9a35eb2d0d85dae1b9d89cd017b4707 02de24cfb8c3a13aff1af49097b99a71d3919fd30e0e1c74efbb18fd385c313b9f YpypaieXngHvh4+HkzCifdVARKF8ao3jYM3fAOCGW/RsXMO7Po/hjwJL4sPUXiPsCtJNMjmB/+AIa9h/BbkvUA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 hhswOCUjnCJphJRz5rOogPDV8JoDxytYs/9pWAAR/H3IQLQuG9Ro5o6erSxkrLY3xFTJpucBQu54Z5WlBu1KxA== W+RwdwGw4p54BNik+20pPevsgRZ10FtFqGtoynrX0QJEwhSXsaFJKeZ4EMb/WrWb/6iK+ygrKvG3cBve5mSe+Q== 84
46788 2020-06-10T01:08:19.379Z 134c0a8825c2b6fdd5d7f603e39356f76cedd84336684b84081af47bcffe68b1 cfff0c19ec49eb0200ff939bad6d1f15c71859ba1cb175517543808eed4c9729 87c238dd3e9f60aca53c4f0aa6b7914d1ba8814acd50b31bd9380133f2bc1232 AME 4 02f4e02241d055b4985220ee3788a1da4cb70d3e6ef48f05e3cdd9f16b6e6d6d4c 03a662cf6e441cefdbf49111ea132953db119fdb679b459e9e94e9878de853bdd5 qB56C2fPt3Ua2jvX8XueWYqVgUq5Eird3jk1VEifPlxgeCyKLaK6022uT94TrmtnZvgc6SlXseXr7GZ5D6UGYQ== ILgGrg/rHLlp0sosAXLtyWg40CiIn1yiE1exq8JwjPNRQXF3EP2ag09wGWjpPY5yWSsMNpel8pUlqB+PhA/XuA== Ni6JmkMq4rmTwQtukV1c4MmmRszX3nrB5fFc/Z/yFTLEPjHF7TvUL/ieAGUsBF7caE8mwXq9W+KbNUzkO49Xrg== w/IQeD8j010gOri35HRrdgmEzqgVTb4plfCyujgzcL70pJifs74Hyfa/rEXWdIfAuONHPRC09aU3S+Bgzd3XBA== 84
46789 2020-06-10T01:33:33.723Z 919835981c871a30a53ed00cbc9dd8b1cb4a0c45e9b53f0790d3c9f3be4d2506 919835981c871a30a53ed00cbc9dd8b1cb4a0c45e9b53f0790d3c9f3be4d2506 111dc5f0fc1c604287d1fca8880bacb8832e9862bbd98bc3a6c4edcc3dbdf3fb CRE 1 0374d2625c0291cb0ca24a1aa4b5f6f504325bd88638eded70b9e33c5ad30db700 023d45a44850fd3c9067f72209541746ee7228d9264eef7e3fff1f052f35a70a17 U3LLhI+oKmj/aomfVZfMLnpqbcBMHMOP4Go/eT1KWkhX16gwMKgkvHxNM4Thh1Myq5itE39pawTvewwMyDUUXg== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 RjLzFqUOOfvxRVNRbgcuoFDbOg6mOxaKXq2pnYPZu+W8HYn1fCGkjGLkJEls3LF2Bm6NutEIffn5oHZ86c1rkw== ePc2mRkKp5gO90jEgFdQEwdDOmOLwtkWN8pG+9FzhT1/AB14/GcRTiHwHDtLh8M5Nvv7I6u9UEVSHlC6rA0HSg== 84
46790 2020-06-10T01:52:51.565Z 2b07402066be16e8dd47f2f608af43c309adc86b9d219b953cc0ef5e051fcd1d 2b07402066be16e8dd47f2f608af43c309adc86b9d219b953cc0ef5e051fcd1d 987f89454af580bd3509a5cf37dee5ae4afb705926a45b690141d5f5f007860d CRE 1 03c252a9196246fa7f8395a68d2ca1cc6e81ae31c8dafe23e437cc1060f46d5836 020320db93994610f739b294a40efa536220422b7113101cfb2cc5646887c46be7 nzgTQc1uqP9D0hiKdTK2svbTzu7VgLKnnPFEuo77BWRWeQHjKLJPtgk9tGKLCd8WsQ0c9QlvpGFbHvg6GlZ+IA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Y3NR23xwoE5tKrA4f/ZAT6oPWREl3TgSSRwe8wsM0HZyaszY5XBC804aqTwZY2lqSt2wesq2915dXK3m/7+DVQ== EvmGbLcwkAIBoIUwXv0Oa/u4WpNeskyrug30EAJ37TUX96W5m0/fER9LZgHXqJjWK6Z72NDHO3eWPMa+5IwlKw== 84
46791 2020-06-10T02:20:01.728Z 91d2d52fedd97163450522b54cf2a44c3ee9a88123cd5d6d20514af3bf7c9659 8bebf12c9b16427503bb697334657dfa0411aca9bf36ff400374426cd7f5e4ee 61c8153f8190e3ef7c0fbc3e3e94a1e51f62e805c17c8c29bd8f2c787af38806 AME 2 037cfe6226c027610dbb23046c3958b90e13f32a1b83ce3a48e90b507cb715d7d4 02a57d6ba7d41a98aa401707a6456627e942252b3118071e3a75e9c39a3ca05494 5XNa+Y2QFjLQECi2D7okbZwX7j7e6pECXa+QyTBpdmsE6igJ89Dx1PdP/EOajYqmthu0fI7nkrVdsBbrvLjt2w== BidanjZeUnavX0T/odBH9EyzRNOHSLmUHNzLN1o4xj1vSlmacG03xNTw6xPTL5BOGwQ8V9NFBM2o50rbczotkw== efARXSFKM48jfbv8+sl2yqgqsxRh7mq1So40nYhPGu2EXychtqEwwuF2hprGZ5KhQ7Kr/8paZe805oB0O19T6w== 1+d8Qk9Ih7qrp2J99cyY16DxU0fxRw9lpVYNDsf+fW8Quc159tl/l1x8cL0i0q3ynBbbqavr7jytuEuO52rFaw== 84
46792 2020-06-10T02:44:10.955Z f06c7ebd19e9e114fc0c2779f01fd1ebca5490aa0c9c390a1a9f88ca3658322a 3b63de8f5101c2704dad9821b6c0d5ac0e7dbb2c20d9c5f275bc1485bc1a0a6d 368be1929c771d53ae24b106eb12513484e8e7e23b4164563bc79a1eecb7981b AME 2 030f47a1a5f9e81d13e2dd5833a93468f962076911bdf34aeaf45d7819e3d4baec 030e5e595050d6997d152f6ce9ba9cff822f2791ac2489ea918866afaa42219960 +krsX+D2hwZid4hG5qY3qsK75cAXCr8ShjPjtXx/xjBUiC6YiemQzcO/9x+D3WRMohccRId1wNWRzAokLMfArg== cvOwwnNnBhuTskHSt17MM1AKg14muRgJEYag6AL2xhJ1O02u7a87hJ6sCDpSkLdO+/S+o8+Qvs46lYF9B1kjfA== ETp12mK5XQgAyZboO8O+lPQf7SGmfLM/LCdFM6R7uYXSP4EmuPO0J45IX5i8DsxT0KNvM+PnJV9WDYyGrEJhEQ== uRdoE9KQ3ZPl/lPQWSmSaCxzasWeMGmG+ikxbFMC1tNcWr2RmnDtqh20cXV77hWIzjUfJJDRkyu/2F45BGUeQA== 84
46793 2020-06-10T03:05:47.171Z 27839525e3c7eae49000028a21b7efde4fea5f6d81b8e76d233013b3ce52525d 0db46670ba2dd14108d64897d213ce3312286c816bca9fc31769a0c83792b6d0 cab630f482fb84f5df5b0cba268461a19ea28977b1aee8cd0dccee6b3b273a52 AME 7 03eb5717030de9166a2a4044f3dd504f3947a49112f7b99b5ebdc6128e5e42347e 02df53581452047b531a98482d4c4eef1b41d1ad020dc343841b23af25cbfef565 nMP4/NIyQ7h8bq2iDqxPqEYcznsZ19PUcHm2fwOBKlqYkIz1ky+ceh/hfe70ilp68hzm5PGSTx4Ds6KK47G4jQ== SdDhdiEeExma7kVG85mchVFJ0OilfRTbWyc7oQ1/p/DryKrBeLaBZ0lW8kjQgxJJHOs2qELNXV2CCSEWY6uPfw== +JdW5NHbCs6YzpqeOMGIFvrNPXmQQIlx+4c2KDmMuCYFfrOq6wT40fBDouwqATYFgSssP7p/35Cn778vyHEwBA== 1HCKfYhCxgdC3dyuFFIaqkKEzN6BR7b7Z7T4eAARaVybzBAvxVWCDQW7LP31CiMMvOJahqr8KZOeawPn/BN4NQ== 84
46794 2020-06-10T03:29:03.998Z 5238e5122f61de8b72f90f7740bf83e851c95fdd947705402f6784fd9ead7841 467dd280e3a118e09d6cf19748d01926eb49cc018a32336966736da7fc9a1c5d 38335f5e13a52c0769f871abc13ebbe116ebbb2670ca6200061da211e312905c AME 6 033958b12661d251b4ab7576a95d98be5919b99c95254cec301e38752cb514a738 020f3e12b42ec82b033a3f67a73e8a006f45c4f7823b8dc77cce06c70d62adb29d J2EsfvRLPochXava0FtuJ0cU3zEIu+QQV1gnVm1DG4rHWB2Qboug5L4aPAW6wtO91ZgzICrr+tWW9AECUGAb5A== oethAMoFeSjA42SBfat3juXs/YAsYYfIIQF6Pvdd6tDqf8iZ9dk71LRojuTL6lpGNujKcq0ipCw8HwZ9tOSajg== N8Pz9s/UKAdeICKrXr8AZ9SISJ2hiJ0N5wOpTPz6+VSEzHj9oLgHFCEK0iURxZlgK0qkjFmJ7ETy3a8pUEjWbg== Fe74Q+s72B2cw5YZeoxBWEg4tq7YF11JiWEH3VRoG/KVk2LJviEwFA3ULy+POH8qj6gmCyVrGasq7c+A97Zk8w== 84
