Block: 159
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
108123 159 2020-12-03T07:22:14.801Z 2bc096dafd2023459f76d0caba1bc207eed35e8c12707f829a03472184707f25 4590356f86591f9b4e77e9b41f5419911a480a27ac4864ac58abf69482a3a2f0 a71c544d088208310e0826e419e714c1512e7b295827bd602752d366b349962f AME 9 03ae4c0f2900a941f5f451218398c811875571b6434abafa233e650c19ad010667 02474877ce441ecf0d1116129d19fa8aaef84403b58b7e6a5cb564c407097f0a45 MEQCICTKxTlaZDwGNJcmvfM6vJh3n7cgmFh78hYbvAZEDIFQAiAwiImiA62T2sD8pvHX+/7TEq1bNCPl9B3YCljNFOvFwQ== eyJhdXRoZW50aWNhdG9yRGF0YSI6InFIbm03VW1OVnh2dkhhM2h2a1JOL0ZwNHkxcGVBTDJWZzQwZE5ubjdhL01GQUFBQVN3PT0iLCJjbGllbnREYXRhSnNvbiI6IntcInR5cGVcIjpcIndlYmF1dGhuLmdldFwiLFwiY2hhbGxlbmdlXCI6XCJleUpqYUdGc2JHVnVaMlVpT2lJNVFXdFJOamxzUkVkS2RtcFJSMjF4VG5BdFFWVk1WME5ZUzI0M1V6TklSMUJ5UjJkelZWVm9OMFpaSWl3aWJXVnpjMkZuWlNJNklqUTFPVEF6TlRabU9EWTFPVEZtT1dJMFpUYzNaVGxpTkRGbU5UUXhPVGt4TVdFME9EQmhNamRoWXpRNE5qUmhZelU0WVdKbU5qazBPREpoTTJFeVpqQWlmUVwiLFwib3JpZ2luXCI6XCJodHRwczovL2V4cGxvcmVyLnN0YWdpbmcudHJhY2VvcmlnaW5hbC5jb21cIixcImNyb3NzT3JpZ2luXCI6ZmFsc2UsXCJvdGhlcl9rZXlzX2Nhbl9iZV9hZGRlZF9oZXJlXCI6XCJkbyBub3QgY29tcGFyZSBjbGllbnREYXRhSlNPTiBhZ2FpbnN0IGEgdGVtcGxhdGUuIFNlZSBodHRwczovL2dvby5nbC95YWJQZXhcIn0ifQ== 3vc3q3a7TEnhrvVbmb4MhufVsXObxqh57GpiZu1RGgPACTZDLKd5ZPAmNEWf9hX4Kdk5gnI5TV0mtzhly6zx+Q== NCSlkHWJGAqEU6I/0AtihKZgyaDe7/bgMaORtdsegrZ8LXAKUzNomIxHMRKVIAuwU5/dQW/zUlp5wvNkiZEpGw== E43HJ8ZPKuDSxK92D7Y5sxw00q0AKd/326GF5EbTH6RKSAsvX/3wCQYoozWGnW6FHEQt7+s2N1Gcw2PAf8NH0w==
108124 159 2020-12-03T07:22:44.415Z 8714610f48c9574c8faff54860e4980240fab0b2e1c7f748c1030c3aaa3f3096 8714610f48c9574c8faff54860e4980240fab0b2e1c7f748c1030c3aaa3f3096 8714610f48c9574c8faff54860e4980240fab0b2e1c7f748c1030c3aaa3f3096 HBT 158 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 02ad8acfe78fc0235f394d620c18f44c34672b423dbbc3f7246c82c06f8fe9b9af /KDC1M4/+3SIFFw36hIDGqH2ZpJrgo57WHmbfbxM4/QG9pNDj0qYgAbBp9eu3vhePGyztFpyHJ4iuUUYABw8pA== 8714610f48c9574c8faff54860e4980240fab0b2e1c7f748c1030c3aaa3f3096 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 CqzJ1CYvCHcWhB8W7ZqFEZfh41igjMo2+t8LWtJqd0hstUO/HJFHOdcfSCyYF9+Z51s/hmrnpSg7K0g0oyNXyg== EhYEH5NUK7g8w4XEF3KmMV+bYyUzo2RHxZ7fhn8GZX36HHHSv+EYm8QmyDdZ/lR+jSCn9Wy2vQ8b5acR1iwhDA==
108125 159 2020-12-03T10:40:15.370Z e2170fbc3331fc61457e44a9419f0cd82edacdbe8d88e76cd46a0087e0eec53a e2170fbc3331fc61457e44a9419f0cd82edacdbe8d88e76cd46a0087e0eec53a d7dc951cab2967c6888375873c4615e87b4a2d5a96379d97f545284b5c427dd2 CRE 1 0326f365be8d6c3ca32960e22377e69ba4e70539fee59d8ba43923ca29e390fa0e 02fbdd42c288f12b337d90e3bfe8a21af70ba3305dbacb8cfb83e939001fc419b2 t/YLBoSFkbfdiz6hFSkznkPPZIJlkmzDlcPsRui+tDd7UdmO+ZN44ShpOPH+RPjxXbu0nGTcFqkaPdmR6kwxmw== e2170fbc3331fc61457e44a9419f0cd82edacdbe8d88e76cd46a0087e0eec53a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8cyCb/7Sc+x5bTJgGzur8vK4pRAOUEEaH6Lc2gX/Q4cDuPLqx+kG6Eny7CuWpYXOmXm+eZD6MeI0zvluIMRHpQ== ESzlH5JSqQTUobuqj4ffyGbgvb8FJIC23N+UB9MNJCe5J3YdNS1Jg5c/kSA3xeMjLvAFcSBYgPvjxT7D6V37rQ==
108126 159 2020-12-03T10:40:54.360Z 3ca935e34d2e5df69d42cc7d1c6401703cbde692d6f80adb95062f23d5b60108 3ca935e34d2e5df69d42cc7d1c6401703cbde692d6f80adb95062f23d5b60108 d7dc951cab2967c6888375873c4615e87b4a2d5a96379d97f545284b5c427dd2 CRE 1 03d2f9cfe2b4cf06b3ac2e94ee813afa5f5e5f5453db6dbdc6352f4d31508fdf2a 03ecb4c2a6471f1f88b0828b4301e392540ef6c04c451e0959fd15cf6b0e5b4245 +How3Jh8jc6GWDYBkOUvtlVmvZfAS+pJRdwNLptkTYrItYWs7N4ljmYBlPLopprIuFgGWMvpAP/fFlXfryMYKw== 3ca935e34d2e5df69d42cc7d1c6401703cbde692d6f80adb95062f23d5b60108 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 E7JGe4rIdwZL+tGLKkQSbtixWrxfrSC3856cIRp4/2VUqlKf5cs2xUETb+Y1VNXLB8IJZkcwNVdDtO5VtCnaeQ== RlDXhweBL5agq7pVseKYIDnsYBA1tue+wyC6uGu5UVT5vV9OtfhcYF7Ja+Ke1q4rv/dh4wcLZPi7MBx/Bwbiig==
108127 159 2020-12-03T10:41:30.452Z 75a3a03f4cb061b3ee153e1dd62bc488ed450ef97b62fea2c95c69613bf350e5 75a3a03f4cb061b3ee153e1dd62bc488ed450ef97b62fea2c95c69613bf350e5 de03d2ac4b3c2b717264821196469f74769fdc09e09c73ae1ac8c742ede682fd CRE 1 0248fbf207ed72af790dd27f0c0950ac003ebb69cc5a4be894a6f7aea3b2ff9522 0239b9211afe2eb90706d2243403def51e2c829507bb1eb3e107ac73ee1c669721 4y0bjV9GsUUCvzlfGFMx52wfsznUg8TKuBwpOkt4qtFTTQzHFIUn1ucboq7vnFkikE/+YoNPHQom8/Apfw4HPQ== 75a3a03f4cb061b3ee153e1dd62bc488ed450ef97b62fea2c95c69613bf350e5 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 VeYaAUsF0uPRdDr9xmZWWnjvillq6danzht/ueCQ1IFpVKESAuCHFR+UTjdSJVRZkbOsVhdIiPArsdUqRKx/rw== QyExVdt/meXwjiKk83WvU8DD+/KfFq0zsfXgnnyTrz4c82bdGh46kZuf1k6xoEwFs85B0kQdfJlVHhcsjt8Lag==
108128 159 2020-12-03T13:47:11.870Z 9dab69d72e063eba4e5ffdde31dada22d41fbccce81664dc5a431202cc7e8f69 9dab69d72e063eba4e5ffdde31dada22d41fbccce81664dc5a431202cc7e8f69 0d8b07669dc42f299497f637179998493a81dae73ebbe6c718d63a76f0e7dbaf CRE 1 025636f6a2b471616d784aeab3532b2c499313ec3585b99cfd0dd8a0992c3dc1ae 0353e41966fc301f94e490348bc4ec12d706b49835ac21b09390c0dbd6f8ab50c6 FhzITA/MxHggYQ+yDhX4qGzzkpIEnzHaLUmPsVZyW2wrKiY29NKwhD6lYt1IUF/P7KQlczapWOz5yXlz2QimzQ== 9dab69d72e063eba4e5ffdde31dada22d41fbccce81664dc5a431202cc7e8f69 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 qZSoe5iXBlP0eh/uahjGZc4C6HzYLaCZVbAlkCBCYC3p7kSh/AWG+5Po5VuCMqyFMt6RuUyhe+4pzKyeQgOF2Q== SclPs/QyWnOMmPlU8FTHaCXvh55xV8P8Ra+xvMqnsDb6LsDafZIJNcmyFBDQqIDo1c9WhFP4hOIsPGyMP4QW3A==
108129 159 2020-12-03T13:54:45.838Z b2aa146bbf87cbde06b92d445bd3894ab4802613940167185a112b2e9bf30154 b2aa146bbf87cbde06b92d445bd3894ab4802613940167185a112b2e9bf30154 2835703a0a09d3f90261d8b946cae31776243f419017bb9dab35d97de87a50b8 CRE 1 03120a313232e8fe34564525846950ae16177b5a4fbabda71beb92aef0f0960a04 0333173da9fb163d5c42d29a55558a588188df8ccd4af8c3c468ee0024d4eebafb 8K3cslH3hJhtWwIDkKt7Cnkywpn8vXTdumcJVPKPAqIiEKafTjul9NeLipq99oofjuv9HtPDoZw6c6ysfFukiw== b2aa146bbf87cbde06b92d445bd3894ab4802613940167185a112b2e9bf30154 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 TSXpGZANH89OJoMDcDDQGlXTQEeoDd0zQuJd9OCXuR5eocQ1hOsXbwJv9Ed3OzpGXLkYtodRBoRJISJBvUJlHw== sdXTz/TQhCADknWCG8Cexx0h6+hsJliQ8skLE9a+CSggAOJdWnl/QThwNJdnZxUZOO+Fjzt4Om5JJay9V/pnjA==
108130 159 2020-12-03T13:55:16.225Z b2aa146bbf87cbde06b92d445bd3894ab4802613940167185a112b2e9bf30154 00abb57f6767cfd4501676c1984730c3e372a08bb18a5b389652065b9ebd5009 d231a4b4baae3160ea0f58e84c1d156764326818373bb278474dd0f43073e764 AME 2 03120a313232e8fe34564525846950ae16177b5a4fbabda71beb92aef0f0960a04 026b04c1e189dd3e6544d4a82639245e09119c9150a7877101884903f3e9d21cd2 vQ8rw/ze4LNn68ELL4jVpRJV1yQQTctYSc1QapsR7U7nhBYe3hW2GlD3tjf7zKjX4m+DL6rjFXWXWjsohUSVJQ== 00abb57f6767cfd4501676c1984730c3e372a08bb18a5b389652065b9ebd5009 7utaUjeJHU/gArfaEaWFV7O6K+aYieirYZ8sCIeJqztcu5RgcsDKsnIuw3Z4bW2WFtLFHf+37hwjFJstCYQpQA== r+JEKqgAXhaIh2YFVk+doWV3onw8+5N/7FCj/B8uvwPqPL9ZAETnKqSo3duB3EjBwu3NPxrDKeE3kxUkW+yvcg== 1nU+nzVS1kHRK48pZAW9D9rwEZ1MG94MIvmk3pLx+3JSF9DiLBRzuCYY72w3P7tfQr0vu9JaFP4cIlarKa85Gw==
108131 159 2020-12-03T13:55:55.104Z b2aa146bbf87cbde06b92d445bd3894ab4802613940167185a112b2e9bf30154 bfa164ab612e8848543d9c5b6147a70c4f00a67ed3c9adc085c6eebee30a60bc 932d76e34ce53d3da7290ea7436f2c418da59c9b9582e3a39f7b0bc27d3ebffe AME 3 03120a313232e8fe34564525846950ae16177b5a4fbabda71beb92aef0f0960a04 03a4fa2b018fa53a3164e9fe38f9a29c96b79964172d37aba050a5aa14601675e6 2YLw0q2iV58YRLcJAaV8InKhG+oogWOWzAm8C6PR0LDRpqPp78iF7mOjcmlvMUVqMpluml3zRa6PDaMCq6dLow== bfa164ab612e8848543d9c5b6147a70c4f00a67ed3c9adc085c6eebee30a60bc 6cdxb56VLfQu8r9C9oX3o/StCA9HMa70nuS94eMNVSu5H1op6M6RVQSWnVyXq4Fa3352eBtC6s3XXQpmhZ5J/Q== RkeGzusZRimQjT86KlS/iBcHj2WwagkvMpWvSwBQeobesaG9dIhWX1+VJzXDhTU0DPSxRUXf4iEMhF4B39VHPw== siWVorMTAZseJdPdrAAp35W5BIzSBiFhHOFZnhFyIYcBPtfkFgtmOlI1IqvXFS2kzS66CP7gYm+QqftivO8mUw==
108132 159 2020-12-03T13:56:52.214Z b2aa146bbf87cbde06b92d445bd3894ab4802613940167185a112b2e9bf30154 f84fe65bdc751319649512d5379b5f77dea4b93ffd992ed9e7cc22a34e93dfdb 0b80a28226ca21f9e2edc17e992183841430ad867c34fb93b5ad55fde0569470 AME 4 03120a313232e8fe34564525846950ae16177b5a4fbabda71beb92aef0f0960a04 03e518cc3dc763ab88704f6fe4c29b9dc755cdc0b90cf29780e1de6a4b2a16092d YNTjlikgCIfQdeG+X1aH2+9S8cZpSbd/m4L+avh5MmQ1pGuF4HPMwVXdLKBTSY877am0gTydz3dcLWX5aBbuQw== f84fe65bdc751319649512d5379b5f77dea4b93ffd992ed9e7cc22a34e93dfdb te5S/OLRvKJgkXA2LvXXKMPpiG7priTiXnzq4Udy/gKND8acIMOD21FALEwN+wThkOTy/E+dYb6GWxj0gel78w== P0aFgQ2PxXKKGP27vNXmHKS1556FD/3eS/7wN4lSox/PAnB2SfVDIMv5GaUch5LJEPiphUYFupgsh8OM7WdMkw== T5CeTAqjaALCvSqU0N4Ho/9A9MT+MLrNZ+7iGwlzBn5dmTJugrnPVIPoolY3c2jdToJS0k7uqEgoOqbNmZ322A==
