Block: 50
Row TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature VersionSignature LedgerSignature LedgerSeal Block
44551 2020-05-07T00:09:04.863Z b5b380af6e83580518c01cb28475b5f3efd0cdfed5281bfa5cc988b3bc3ca485 ec85dd13999f0bf79ffeb3e318092f985bed8760a3b9cfb0f261236109e78797 ce8eaa6735e9cfcaffec9ba421d607a326c6baafef422c2b30379bff7d4c005c AME 7 03bd6f5a2354b0e3fbc6a754e74d29a0bd9549899c16ff85e1be7f8779dafe6d6a 0239874822774d3d3cc7aa8bf0c6a227d9c5aef0ffd5c4878607b3ac99291c8d97 AKKTpZOR7edstBZZyK8Jy1XgjKjMOkpPk0CyloaXNzV2YKjZeZyz47T9HjXCorjYGAH9dylHNylEHEdqn4nw0g== wS1oQ6JCYhLwyXekdtHKFjAAGtAdwbyOeURwAOYe3XvLiY/XOPvRQf/EMdtqrGS4lk+a4CRSGYyhDeeskDBvNg== e87nXNQItJc9ksKlIbYMI96AnWQEIs1qiR5PbjPIzZmKS3RPJ7g3oP6X6WCpPNfj47yzC/rsIRDNB+erHOlA3w== YuT0mYHa0zISQVyHUIreK5DydUzJj2OfHuOfOJU6bqi8glGpu19V7PiwDoRyu6LGCWOeMcu2RAnmPPcdKIVgJg== 50
44552 2020-05-07T00:09:36.704Z 37402bdab29bcd1d82d4570900ab930a7a1e89f37b2cdcb1b20a07d8e451edde 37402bdab29bcd1d82d4570900ab930a7a1e89f37b2cdcb1b20a07d8e451edde 37402bdab29bcd1d82d4570900ab930a7a1e89f37b2cdcb1b20a07d8e451edde HBT 49 021b0771d47241f8a0a77037305c84b8e1c729ca712d1e84f57d1b4af48deed156 020377dcfeceb67b16defb123c2364ad446271e46fb3f10c1ee51b95bb88e5456c vefcgQxMk042HKY3ps85W7VFjAJsNvRC3BNT534R+E9P2B8CNYu9z73EAfSYrYyz22WaQgryIeux7MbGgoaDNA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vt3SmZXepGhzd1hCw0BwmZy9Zl06DU0mWRafU6iNNTKiXTepqu4J97Mg83yflOzInxNyTQWF50asIADCxRf7vg== SnifO6zuRp5LvSBJSRa9Uc5bhS5N98IQ00cUIIeczwoS66ZNJgHI9gLpBktTJKtY2TVirn2+kl9uuP4g3UMMmg== 50
44553 2020-05-07T00:37:07.67Z 33575299b7fee98ccefa858a6db8283f4565abcc0f09342a1c3f132957e15043 9218c25fb94ae3bdbb4d4ba4521ecd45b79e89066b65ba9ec57ccf74c41b61a5 1d95dc497c6715ff1c1909ea946a1d9ef8e0fd7d98c0a39e14a022412d159194 AME 17 039258b0bb53fdf6b281b5e0f1571601a8ed2f8c20ca3fc0322bb8e5db3a0ac77c 02f291e13256bcabbdd4e135c4f4105749061b52767f8cc953c10840ea6580fbfc yZ3KNImZA9mvZA3bhVIS4oeBlaF7PuKJAMV2gdgjcfarXDrKl6CtCZwldeoOK6qJwKQMwHi2irlKWAjwfEdS5w== AzhgnJuIKCVtqHajFo+LT6tUxQQHoRnSQi4vISTggxbJrVUbBMU9dAtrVKWVGpqNADOk1UcKVjxniCbNcAwFNQ== p7WbyxmSFpHE7BnpEJbY5ELAp4UUsZ6OevdHQ37gXt6k9hNRPKXabE/YHGEReM1Umfl/ahxGgONCYYst2zABrw== 8HZ2kbGdPA4hogv6h/3DZdZVnS3AZh6MHX9b5vCh9Es2nHOICBUJmWcPW6k5XLRsPM4YKUCyCoXQXMliWaeCEQ== 50
44554 2020-05-07T00:59:27.872Z c785188d4f13bba70487f88076cda07ad3220be3e06e7018d58a7509df2d1ee4 10ce34304e7fe8788d71c9ed9f934bb9a8b2eed8de198567b568e34f940b5bcd a8a5395a3f59f8b25dc8b472d2526fba9caba8fb8e5cfce436c8051a0ae10ac7 AME 2 03bc6d33bd3a47a04bdfca3937a3f3dff2dd294ec5c98612031b29e9f339c5fb8f 0397572a6c55cd4c1281a48d0138bec425fe57e0c39fc9ffd4bb11864618830eda dFzt6+Mrc6FIJdl8xXpUX9bGsyZdp9tBnO3R0IZ7G875OqDiGmIz3TrYgJYXAiu11/TmQjNpsZh6d19wjUb6Pg== AGiSinHSqTv6Sn5zLaxQbo42W5AuySw33OMraljUb5gDtmJuh3n6ZcxSuNpa0LAEHoNQ479vddDWxvh+oTVBgA== 5dPnLgmI0JnRuz1Ys+4R64ULQZ6FY4GRLzyhysK25EU+KssK8I+ali2rmLWMrHOqekrwOSlmWTeA8RQONozd3g== 5XTJunQO7fu6/deLQeiiug4/gdOfw1/TtAzdGlhdtYLwLd3YzQSygAhZpXyKEalkX0U22aNws7Dqd3P3f+i0AQ== 50
44555 2020-05-07T01:27:54.896Z e37accaf7ca67d5029c058689ec49613b7c55f4899239bcd0d4cd7b762355479 e37accaf7ca67d5029c058689ec49613b7c55f4899239bcd0d4cd7b762355479 82debb9a974cf638a3619428430237ed8f0e8cb2bf698b40e515bc7bf8395569 CRE 1 035b39000284285e8bfd16afe32ef0f82d64815a02269c75fee26f14afd92fbc8f 0353f95404bc0b149b46192ef9a2c15d1e04cf254fd34dcc7b52afa8be43204b13 xG1OM0X+PyjT3e/4TI9pKRPFumgBak78/ZkJd5Xue30j4fqS07Y20Q7tLVeD1sqLoesuUyA9rqDHdzY3KRQ5IA== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1+hgBIbi1qDM8PhPIyloPUBqorF0ERI3TvjJmCGP1II847CDqW9Khc11ZXdyksrTl5Ga+6WVwd0begrLAMpuUg== PsQ6qMXFBkwtNBRsAyLg7KUlcseopoNc340LqCdqJB4fnxBHcLiy5FpiYBIutct2eEqnk+bLMyuqt2ZnHmluNg== 50
44556 2020-05-07T01:47:46.57Z 81067be95fca6f7684b028db5e0ea728c364c77f409b3f5dccfe89f8066515f4 8b09f5b4d24b51d168b71b8ea3fc6d44075573982ac95e3610ba685a56d17648 80b22b93764d945b4398222ea1eea8aeaf3063a66f22d302a057ea8c3d00bc10 AME 2 02178dcab532a5a2b6a7673f5cfa3ab1bc698524f378c55166fd0abef39176116f 0334bef850c9c2510defb4284d7460dcc8b5ca1cfefe135b4f2afc617305132625 99lCM3v9UWP4VshNmgUcpncIf7D80r1e6KNVK5USPkV0sehgq8DfBQc0Na2Ldt0HQ/bnwHguABdEJBuSAAeJiw== h1Fb1GTlOW8ShHg2bjZNRKY6H68zCW3vPiL9TzI5jY3W52cHjYwhHqVlrAOXNtq4r0ypn/feAl0isBcApfKtsA== VZSC6Ctdo2huGG+wDy8GZyTCGFpyWMrosN697RPd475g4IpKhwSQOH+7s5hp8HO4q82Ev8U8G6QP+p9cF7bMcw== UQcXcH+iCQk+ZTFFTkpqNCvIw27FWsLQ926tcsTd8W+LzMXsrlq8DR4RU0rxrmPmjW3wLuwbf83pfH9HpsfKbQ== 50
44557 2020-05-07T02:15:56.609Z 056019edf7d53cbe402bc54d056d9a9c6399699f178dd6924747aa3e96e5218f b9b52d901eafcec5e0118fd4e2c877b2f85babba70aa6727ef8c2c12987cc05f 6af8ba730a60c7cceffc9715c7a37d9e2e0fe29dc4b014d403708b916152e277 AME 4 03094afa2d75d9f33c378fc2a4b9477aa167b9a71244e4c2b415cb4a9f7250f557 02db835c3bca2060538725502e44e1566bbbcbf49a974fb15841610ff6b12a9533 GTQo0TYWzeHtNR3U/syKJeoGRbNCUQ88Yr55dXy7qpgW1iqz5TtoEvRXXph33OgdXGVvoF3SdcoB4nX83TcbnQ== oZC0RhcKe1/abCnKK6GOMzVncqWvOM5J0+Te5S3hJWt82dU8iDC+zogs+oS1ABJAATrgoGDyb+Rq8EHUPn6eHQ== h5sroL4ljEKw+Gu7oHDun0fUcMHCT8Q3guYWjUjyugHGS1hq0k2F7p3ReazIzvEtgLfL3NW5P2xWHRCrlYPHvg== +mhDKC7HoRE8bUvISus0Buu2E0ZoB5Vwc2kLfByIIprAtQtKV3eCMbBDdUR9+sIWaqJEiB2s5V4aNX62Rc/b3w== 50
44558 2020-05-07T02:35:10.073Z 72b395e7fdcbe716aab9bc37cc94305c77816de3b9671e04d6e0ff92b8281388 72b395e7fdcbe716aab9bc37cc94305c77816de3b9671e04d6e0ff92b8281388 98f6833d42bd6b99af68ae713040b4d3aa68029b2380dc08b27696596d5f1e2a CRE 1 02382104176cde323e9fc86dc7f1cf51adca08d5ead03f8dcaf484f2b9a67a42b9 036444446d38ee22a83bd1a1fe99478225b84957d1a75a0d8802bbcc5dbe4a84a6 XXO/JkVAotyYx1ziod7749jKJ5IT/Zcl7zcORVvzaAswgHXtKbMk6LFjxSnJPsSx+NU+T1Grhua0TqhJ/aT7Dw== 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 wzdSrP81MmYW+XVneKGQMfFmN/B8/vRTkmU3LZmoX1F06tQ/4LEJhljJdGnZUmxarI9ZTAvQ6hon4EUpIBhS4g== ivwUI9te5OifGtFQe6wrZ7FosQQDQ3frHFWbbwZ/Fb3pVlA6CbpNAiAl9S8O7tAbNoqIYHmdbeAGQMz3Kslf7w== 50
44559 2020-05-07T03:04:45.51Z abb0d6b5e2b55951bf1cabeaf19c48746422b01efca164405eb078b545c699bd 813b2d81b918f6721ede424f7b7ccc8ee8ac02e01eb0dbd6a8506896ac11a577 751e18854e604416dad633b2fda1996b5c7ee9e77ddc8e9dcd64a50d770269ea AME 4 0332ff4aa95276e35515174a643e9401a5521a013967f5dc40d2280510a49f0fc1 03534d5e57fbbf2e789279731f3f433f806869b0b4afacad5c2f2a760e68bb0b9c NgcfrA9AyyJTpwI3iYWWp+aY0nuN5+6kGTnsLHZlV1bhbBtsWytx99FKK9kOZw8VgeI61gsCbGX+VQ1U2tgUGg== LFaQRtHHNyAhuZIt5hpErvqNyQI+chGg1lTNeKhL8cbfc5w7m/O3GG+BsRqTk5VW/Emo0PexBCoUMGYwbc/a8Q== BnUwrzO+GDyi9hQ+0BicbPt4SBAE779rWlEbF1QeOJSZPwpiX1gUgfiuqSL7laBHXAfO1nztyV4xeKR1UMD4eA== vPR1EceuZuhb1PCVoExWLg3DfaTBl/r2JDXlBJEsdSl8IezBE8a1yigdJoyhRmNwEk/UF5AIaO/UN4kOtVyQaw== 50
44560 2020-05-07T03:27:03.111Z 3e6331d4fd67ca230e9eb1a8de2d5d021c1b2b8a16c24e202a783fa28b02d9eb 40b68baaf37e46f0f80cca8b00f1f9405158c92a09ae64334871efdd0e96f50b 2294d2e258b0bce55e33f5ac1089bb11372178cd80cab826b5299643ac2e6825 AME 2 02d473cdda19e82c58a2f3704e48b671e165231e9107557ce271613d800732ae57 021d5a7cadc4dd8fa3110e8a75558d7a6339432974a6bada3b8974e17cbd3a342c +sgrFy03VkMtHtCh9ZgU/yw4dBXuk06Do1W4DgH7t8+K60ZNlhzzxZBeAhbp0eXOhSsISXhYburaFJx8tdoheQ== 5wSeYOfSGzpGNPEZJK3O3wd0KiaGTUwJQ4LrxpbIHsKgSRhXseHAFh/nB2MqRqAM+dsw2SWxCjio6VH3tp8Q2Q== mN2i9qdQkBrS8orP4M7u4hFXUC27d4AVXowFGqdmzXNKQqok+QELn1JQVrYswubs2JmVYq6Qw3J/XheCbax64w== BxhE9kQ8cLqqgeyIhVDV3tvkoZq+3cYS9o6V+MC/qdQsNQVNCBVUTK+maShQpDMpztcAriLki3gUwXFscTSE9g== 50
